Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,13.69060230255127,13.757854461669922,13.594527244567871,13.6233491897583,4.409836769104004,8244257
2000-01-04,13.45041561126709,13.536882400512695,13.219837188720703,13.267873764038086,4.294772148132324,8522096
2000-01-05,13.142976760864258,13.210229873657227,12.912399291992188,12.970044136047363,4.1983642578125,12159826
2000-01-06,12.970044136047363,12.970044136047363,12.970044136047363,12.970044136047363,4.1983642578125,0
2000-01-07,13.248659133911133,13.248659133911133,12.998866081237793,13.133370399475098,4.2512311935424805,62261944
2000-01-10,13.277482032775879,13.277482032775879,12.902791023254395,12.922005653381348,4.18281364440918,58740351
2000-01-11,12.873969078063965,12.893183708190918,12.53770923614502,12.662605285644531,4.098846435546875,6761292
2000-01-12,12.643390655517578,12.643390655517578,12.393596649169922,12.51849365234375,4.085460186004639,8266754
2000-01-13,12.48967170715332,12.53770923614502,12.105374336242676,12.211055755615234,3.9851253032684326,9372669
2000-01-14,12.29752254486084,12.480064392089844,12.230271339416504,12.451242446899414,4.063512802124023,8538333
2000-01-17,12.53770923614502,12.53770923614502,12.307129859924316,12.335951805114746,4.025885105133057,6825078
2000-01-18,12.307129859924316,12.326345443725586,11.942047119140625,12.076552391052246,3.9412291049957275,9698972
2000-01-19,11.85558032989502,12.057336807250977,11.817151069641113,12.057336807250977,3.934957981109619,13027455
2000-01-20,12.105374336242676,12.163019180297852,11.922833442687988,12.038122177124023,3.9286887645721436,9459285
2000-01-21,11.942047119140625,12.009300231933594,11.749898910522461,11.788328170776367,3.847167491912842,6786146
2000-01-24,12.047728538513184,12.047728538513184,11.817151069641113,11.845973014831543,3.865978956222534,5863878
2000-01-25,11.836365699768066,12.259093284606934,11.79793643951416,12.105374336242676,3.9506373405456543,9429700
2000-01-26,12.29752254486084,12.53770923614502,12.153410911560059,12.480064392089844,4.072915554046631,9120798
2000-01-27,12.614567756652832,13.114154815673828,12.54731559753418,12.970044136047363,4.232823371887207,13662088
2000-01-28,13.171799659729004,13.171799659729004,12.585745811462402,12.922005653381348,4.2171478271484375,16119882
2000-01-31,12.93161392211914,12.97965145111084,12.585745811462402,12.7298583984375,4.154439449310303,9868382
2000-02-01,12.902791023254395,13.00847339630127,12.691428184509277,12.902791023254395,4.21087646484375,9530743
2000-02-02,12.93161392211914,12.93161392211914,12.672212600708008,12.864361763000488,4.19833517074585,7648463
2000-02-03,12.893183708190918,13.114154815673828,12.691428184509277,12.970044136047363,4.232823371887207,7766488
2000-02-04,13.114154815673828,13.114154815673828,12.7298583984375,12.777894973754883,4.170116901397705,10516943
2000-02-07,12.806716918945312,12.854754447937012,12.508886337280273,12.53770923614502,4.091731071472168,8135156
2000-02-08,12.528100967407227,13.018080711364746,12.383990287780762,13.018080711364746,4.248501777648926,13714517
2000-02-09,13.066118240356445,13.066118240356445,12.652997970581055,12.701034545898438,4.145031452178955,9070278
2000-02-10,12.585745811462402,12.681819915771484,12.48967170715332,12.508886337280273,4.082324504852295,8404876
2000-02-11,12.528100967407227,13.6233491897583,12.29752254486084,13.469630241394043,4.395865440368652,24338356
2000-02-14,14.411160469055176,16.17892837524414,14.026862144470215,15.035642623901367,4.906940460205078,59647471
2000-02-15,15.275829315185547,15.275829315185547,14.593701362609863,14.651346206665039,4.781524181365967,23093519
2000-02-16,14.699382781982422,14.939569473266602,14.564879417419434,14.708990097045898,4.800334453582764,19374515
2000-02-17,14.574485778808594,14.843494415283203,14.574485778808594,14.708990097045898,4.800334453582764,10019217
2000-02-18,14.6609525680542,14.795456886291504,14.526449203491211,14.728204727172852,4.806606769561768,13772503
2000-02-21,14.411160469055176,14.699382781982422,14.411160469055176,14.641737937927246,4.778386116027832,10726790
2000-02-22,14.411160469055176,14.603307723999023,14.411160469055176,14.439982414245605,4.712543487548828,14620960
2000-02-23,14.449588775634766,14.87231731414795,14.439982414245605,14.833887100219727,4.841098785400391,14342436
2000-02-24,14.891531944274902,15.2950439453125,14.795456886291504,15.054858207702637,4.913211345672607,17306014
2000-02-25,15.083680152893066,15.256613731384277,15.026036262512207,15.083680152893066,4.922619342803955,10362673
2000-02-28,14.85310173034668,14.891531944274902,14.58409309387207,14.747420310974121,4.812877655029297,7457895
2000-02-29,14.824278831481934,14.862709045410156,14.507233619689941,14.507233619689941,4.734491348266602,8498634
2000-03-01,14.55527114868164,14.689775466918945,14.420766830444336,14.651346206665039,4.781524181365967,9312142
2000-03-02,14.651346206665039,14.680168151855469,14.315085411071777,14.593701362609863,4.7627105712890625,7597565
2000-03-03,14.651346206665039,14.651346206665039,14.372730255126953,14.651346206665039,4.781524181365967,7755245
2000-03-06,14.891531944274902,15.083680152893066,14.459197044372559,14.689775466918945,4.794065475463867,11462949
2000-03-07,14.622523307800293,14.814672470092773,14.516840934753418,14.680168151855469,4.790931701660156,9774752
2000-03-08,14.593701362609863,14.843494415283203,14.468804359436035,14.795456886291504,4.828555583953857,8594927
2000-03-09,14.795456886291504,14.795456886291504,14.536055564880371,14.728204727172852,4.806606769561768,9151090
2000-03-10,14.728204727172852,14.833887100219727,14.343907356262207,14.439982414245605,4.712543487548828,11147673
2000-03-13,14.430374145507812,14.430374145507812,14.430374145507812,14.430374145507812,4.709409713745117,0
2000-03-14,14.199795722961426,14.199795722961426,13.95000171661377,14.199795722961426,4.634159564971924,6665918
2000-03-15,14.170973777770996,14.170973777770996,13.959609985351562,13.959609985351562,4.55577278137207,5468445
2000-03-16,14.180581092834473,14.699382781982422,14.065292358398438,14.670559883117676,4.78779411315918,12188949
2000-03-17,14.795456886291504,14.88192367553711,14.516840934753418,14.757026672363281,4.816012859344482,9163603
2000-03-20,14.612915992736816,14.708990097045898,14.478411674499512,14.641737937927246,4.778386116027832,16836160
2000-03-21,14.58409309387207,14.833887100219727,14.468804359436035,14.805065155029297,4.831690788269043,7230397
2000-03-22,14.805065155029297,14.920353889465332,14.651346206665039,14.87231731414795,4.853640079498291,11605370
2000-03-23,14.939569473266602,14.939569473266602,14.55527114868164,14.766634941101074,4.819148063659668,5621286
2000-03-24,14.766634941101074,14.824278831481934,14.593701362609863,14.737812042236328,4.809742450714111,3848057
2000-03-27,14.689775466918945,14.85310173034668,14.507233619689941,14.785849571228027,4.825421333312988,4186207
2000-03-28,14.891531944274902,14.920353889465332,14.728204727172852,14.805065155029297,4.831690788269043,10406762
2000-03-29,14.795456886291504,14.85310173034668,14.391944885253906,14.55527114868164,4.750169277191162,9968320
2000-03-30,14.430374145507812,14.55527114868164,14.3054780960083,14.401552200317383,4.700003623962402,9376775
2000-03-31,14.478411674499512,14.757026672363281,14.276655197143555,14.757026672363281,4.816012859344482,18359604
2000-04-03,14.526449203491211,14.814672470092773,14.526449203491211,14.795456886291504,4.828555583953857,19424675
2000-04-04,14.795456886291504,15.189361572265625,14.747420310974121,15.160539627075195,4.947702407836914,14535557
2000-04-05,14.901139259338379,15.218184471130371,14.622523307800293,15.035642623901367,4.906940460205078,11364317
2000-04-06,15.064464569091797,15.2950439453125,14.824278831481934,15.131717681884766,4.938294887542725,10826369
2000-04-07,15.09328842163086,15.362296104431152,15.006820678710938,15.256613731384277,4.9790568351745605,10040715
2000-04-10,15.208577156066895,15.333474159240723,15.09328842163086,15.275829315185547,4.985326766967773,10332321
2000-04-11,15.016427993774414,15.333474159240723,15.016427993774414,15.179755210876465,4.953971862792969,7834289
2000-04-12,15.227791786193848,15.371904373168945,14.88192367553711,14.987606048583984,4.891263008117676,12323261
